Mobjects
Class Name,Module,File Path,Description
ArrowVectorField,manim.mobject.vector_field,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/vector_field.py,"A :class:`VectorField` represented by a set of change vectors.  Vector fields are always based on a function defining the :class:`~.Vector` at every position. The values of this functions is displayed as a grid of vectors. By default the color of each vector is determined by it's magnitude. Other color schemes can be used however.  Parameters ---------- func     The function defining the rate of change at every position of the vector field. color     The color of the vector field. If set, position-specific coloring is disabled. color_scheme     A function mapping a vector to a single value. This value gives the position in the color gradient defined using `min_color_scheme_value`, `max_color_scheme_value` and `colors`. min_color_scheme_value     The value of the color_scheme function to be mapped to the first color in `colors`. Lower values also result in the first color of the gradient. max_color_scheme_value     The value of the color_scheme function to be mapped to the last color in `colors`. Higher values also result in the last color of the gradient. colors     The colors defining the color gradient of the vector field. x_range     A sequence of x_min, x_max, delta_x y_range     A sequence of y_min, y_max, delta_y z_range     A sequence of z_min, z_max, delta_z three_dimensions     Enables three_dimensions. Default set to False, automatically turns True if     z_range is not None. length_func     The function determining the displayed size of the vectors. The actual size     of the vector is passed, the returned value will be used as display size for the     vector. By default this is used to cap the displayed size of vectors to reduce the clutter. opacity     The opacity of the arrows. vector_config     Additional arguments to be passed to the :class:`~.Vector` constructor kwargs     Additional arguments to be passed to the :class:`~.VGroup` constructor  Examples --------  .. manim:: BasicUsage     :save_last_frame:      class BasicUsage(Scene):         def construct(self):             func = lambda pos: ((pos[0] * UR + pos[1] * LEFT) - pos) / 3             self.add(ArrowVectorField(func))  .. manim:: SizingAndSpacing      class SizingAndSpacing(Scene):         def construct(self):             func = lambda pos: np.sin(pos[0] / 2) * UR + np.cos(pos[1] / 2) * LEFT             vf = ArrowVectorField(func, x_range=[-7, 7, 1])             self.add(vf)             self.wait()              length_func = lambda x: x / 3             vf2 = ArrowVectorField(func, x_range=[-7, 7, 1], length_func=length_func)             self.play(vf.animate.become(vf2))             self.wait()  .. manim:: Coloring     :save_last_frame:      class Coloring(Scene):         def construct(self):             func = lambda pos: pos - LEFT * 5             colors = [RED, YELLOW, BLUE, DARK_GRAY]             min_radius = Circle(radius=2, color=colors[0]).shift(LEFT * 5)             max_radius = Circle(radius=10, color=colors[-1]).shift(LEFT * 5)             vf = ArrowVectorField(                 func, min_color_scheme_value=2, max_color_scheme_value=10, colors=colors             )             self.add(vf, min_radius, max_radius)"
StreamLines,manim.mobject.vector_field,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/vector_field.py,"StreamLines represent the flow of a :class:`VectorField` using the trace of moving agents.  Vector fields are always based on a function defining the vector at every position. The values of this functions is displayed by moving many agents along the vector field and showing their trace.  Parameters ---------- func     The function defining the rate of change at every position of the vector field. color     The color of the vector field. If set, position-specific coloring is disabled. color_scheme     A function mapping a vector to a single value. This value gives the position in the color gradient defined using `min_color_scheme_value`, `max_color_scheme_value` and `colors`. min_color_scheme_value     The value of the color_scheme function to be mapped to the first color in `colors`. Lower values also result in the first color of the gradient. max_color_scheme_value     The value of the color_scheme function to be mapped to the last color in `colors`. Higher values also result in the last color of the gradient. colors     The colors defining the color gradient of the vector field. x_range     A sequence of x_min, x_max, delta_x y_range     A sequence of y_min, y_max, delta_y z_range     A sequence of z_min, z_max, delta_z three_dimensions     Enables three_dimensions. Default set to False, automatically turns True if     z_range is not None. noise_factor     The amount by which the starting position of each agent is altered along each axis. Defaults to :code:`delta_y / 2` if not defined. n_repeats     The number of agents generated at each starting point. dt     The factor by which the distance an agent moves per step is stretched. Lower values result in a better approximation of the trajectories in the vector field. virtual_time     The time the agents get to move in the vector field. Higher values therefore result in longer stream lines. However, this whole time gets simulated upon creation. max_anchors_per_line     The maximum number of anchors per line. Lines with more anchors get reduced in complexity, not in length. padding     The distance agents can move out of the generation area before being terminated. stroke_width     The stroke with of the stream lines. opacity     The opacity of the stream lines.  Examples --------  .. manim:: BasicUsage     :save_last_frame:      class BasicUsage(Scene):         def construct(self):             func = lambda pos: ((pos[0] * UR + pos[1] * LEFT) - pos) / 3             self.add(StreamLines(func))  .. manim:: SpawningAndFlowingArea     :save_last_frame:      class SpawningAndFlowingArea(Scene):         def construct(self):             func = lambda pos: np.sin(pos[0]) * UR + np.cos(pos[1]) * LEFT + pos / 5             stream_lines = StreamLines(                 func, x_range=[-3, 3, 0.2], y_range=[-2, 2, 0.2], padding=1             )              spawning_area = Rectangle(width=6, height=4)             flowing_area = Rectangle(width=8, height=6)             labels = [Tex(""Spawning Area""), Tex(""Flowing Area"").shift(DOWN * 2.5)]             for lbl in labels:                 lbl.add_background_rectangle(opacity=0.6, buff=0.05)              self.add(stream_lines, spawning_area, flowing_area, *labels)"
VectorField,manim.mobject.vector_field,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/vector_field.py,"A vector field.  Vector fields are based on a function defining a vector at every position. This class does by default not include any visible elements but provides methods to move other :class:`~.Mobject` s along the vector field.  Parameters ---------- func     The function defining the rate of change at every position of the `VectorField`. color     The color of the vector field. If set, position-specific coloring is disabled. color_scheme     A function mapping a vector to a single value. This value gives the position in the color gradient defined using `min_color_scheme_value`, `max_color_scheme_value` and `colors`. min_color_scheme_value     The value of the color_scheme function to be mapped to the first color in `colors`. Lower values also result in the first color of the gradient. max_color_scheme_value     The value of the color_scheme function to be mapped to the last color in `colors`. Higher values also result in the last color of the gradient. colors     The colors defining the color gradient of the vector field. kwargs     Additional arguments to be passed to the :class:`~.VGroup` constructor"

Animations
Class Name,Module,File Path,Description
Add,manim.animation.animation,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/animation.py,"Add Mobjects to a scene, without animating them in any other way. This is similar to the :meth:`.Scene.add` method, but :class:`Add` is an animation which can be grouped into other animations.  Parameters ---------- mobjects     One :class:`~.Mobject` or more to add to a scene. run_time     The duration of the animation after adding the ``mobjects``. Defaults     to 0, which means this is an instant animation without extra wait time     after adding them. **kwargs     Additional arguments to pass to the parent :class:`Animation` class.  Examples --------  .. manim:: DefaultAddScene      class DefaultAddScene(Scene):         def construct(self):             text_1 = Text(""I was added with Add!"")             text_2 = Text(""Me too!"")             text_3 = Text(""And me!"")             texts = VGroup(text_1, text_2, text_3).arrange(DOWN)             rect = SurroundingRectangle(texts, buff=0.5)              self.play(                 Create(rect, run_time=3.0),                 Succession(                     Wait(1.0),                     # You can Add a Mobject in the middle of an animation...                     Add(text_1),                     Wait(1.0),                     # ...or multiple Mobjects at once!                     Add(text_2, text_3),                 ),             )             self.wait()  .. manim:: AddWithRunTimeScene      class AddWithRunTimeScene(Scene):         def construct(self):             # A 5x5 grid of circles             circles = VGroup(                 *[Circle(radius=0.5) for _ in range(25)]             ).arrange_in_grid(5, 5)              self.play(                 Succession(                     # Add a run_time of 0.2 to wait for 0.2 seconds after                     # adding the circle, instead of using Wait(0.2) after Add!                     *[Add(circle, run_time=0.2) for circle in circles],                     rate_func=smooth,                 )             )             self.wait()"
Wait,manim.animation.animation,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/animation.py,"A ""no operation"" animation.  Parameters ---------- run_time     The amount of time that should pass. stop_condition     A function without positional arguments that evaluates to a boolean.     The function is evaluated after every new frame has been rendered.     Playing the animation stops after the return value is truthy, or     after the specified ``run_time`` has passed. frozen_frame     Controls whether or not the wait animation is static, i.e., corresponds     to a frozen frame. If ``False`` is passed, the render loop still     progresses through the animation as usual and (among other things)     continues to call updater functions. If ``None`` (the default value),     the :meth:`.Scene.play` call tries to determine whether the Wait call     can be static or not itself via :meth:`.Scene.should_mobjects_update`. kwargs     Keyword arguments to be passed to the parent class, :class:`.Animation`."
Wait,manim.animation.animation,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/animation.py,"A ""no operation"" animation.  Parameters ---------- run_time     The amount of time that should pass. stop_condition     A function without positional arguments that evaluates to a boolean.     The function is evaluated after every new frame has been rendered.     Playing the animation stops after the return value is truthy, or     after the specified ``run_time`` has passed. frozen_frame     Controls whether or not the wait animation is static, i.e., corresponds     to a frozen frame. If ``False`` is passed, the render loop still     progresses through the animation as usual and (among other things)     continues to call updater functions. If ``None`` (the default value),     the :meth:`.Scene.play` call tries to determine whether the Wait call     can be static or not itself via :meth:`.Scene.should_mobjects_update`. kwargs     Keyword arguments to be passed to the parent class, :class:`.Animation`."
AnimationGroup,manim.animation.composition,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/composition.py,"Plays a group or series of :class:`~.Animation`.  Parameters ---------- animations     Sequence of :class:`~.Animation` objects to be played. group     A group of multiple :class:`~.Mobject`. run_time     The duration of the animation in seconds. rate_func     The function defining the animation progress based on the relative     runtime (see :mod:`~.rate_functions`) . lag_ratio     Defines the delay after which the animation is applied to submobjects. A lag_ratio of     ``n.nn`` means the next animation will play when ``nnn%`` of the current animation has played.     Defaults to 0.0, meaning that all animations will be played together.      This does not influence the total runtime of the animation. Instead the runtime     of individual animations is adjusted so that the complete animation has the defined     run time."
AnimationGroup,manim.animation.composition,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/composition.py,"Plays a group or series of :class:`~.Animation`.  Parameters ---------- animations     Sequence of :class:`~.Animation` objects to be played. group     A group of multiple :class:`~.Mobject`. run_time     The duration of the animation in seconds. rate_func     The function defining the animation progress based on the relative     runtime (see :mod:`~.rate_functions`) . lag_ratio     Defines the delay after which the animation is applied to submobjects. A lag_ratio of     ``n.nn`` means the next animation will play when ``nnn%`` of the current animation has played.     Defaults to 0.0, meaning that all animations will be played together.      This does not influence the total runtime of the animation. Instead the runtime     of individual animations is adjusted so that the complete animation has the defined     run time."
AnimationGroup,manim.animation.composition,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/composition.py,"Plays a group or series of :class:`~.Animation`.  Parameters ---------- animations     Sequence of :class:`~.Animation` objects to be played. group     A group of multiple :class:`~.Mobject`. run_time     The duration of the animation in seconds. rate_func     The function defining the animation progress based on the relative     runtime (see :mod:`~.rate_functions`) . lag_ratio     Defines the delay after which the animation is applied to submobjects. A lag_ratio of     ``n.nn`` means the next animation will play when ``nnn%`` of the current animation has played.     Defaults to 0.0, meaning that all animations will be played together.      This does not influence the total runtime of the animation. Instead the runtime     of individual animations is adjusted so that the complete animation has the defined     run time."
AnimationGroup,manim.animation.composition,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/composition.py,"Plays a group or series of :class:`~.Animation`.  Parameters ---------- animations     Sequence of :class:`~.Animation` objects to be played. group     A group of multiple :class:`~.Mobject`. run_time     The duration of the animation in seconds. rate_func     The function defining the animation progress based on the relative     runtime (see :mod:`~.rate_functions`) . lag_ratio     Defines the delay after which the animation is applied to submobjects. A lag_ratio of     ``n.nn`` means the next animation will play when ``nnn%`` of the current animation has played.     Defaults to 0.0, meaning that all animations will be played together.      This does not influence the total runtime of the animation. Instead the runtime     of individual animations is adjusted so that the complete animation has the defined     run time."
LaggedStart,manim.animation.composition,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/composition.py,"Adjusts the timing of a series of :class:`~.Animation` according to ``lag_ratio``.  Parameters ---------- animations     Sequence of :class:`~.Animation` objects to be played. lag_ratio     Defines the delay after which the animation is applied to submobjects. A lag_ratio of     ``n.nn`` means the next animation will play when ``nnn%`` of the current animation has played.     Defaults to 0.05, meaning that the next animation will begin when 5% of the current     animation has played.      This does not influence the total runtime of the animation. Instead the runtime     of individual animations is adjusted so that the complete animation has the defined     run time.  Examples -------- .. manim:: LaggedStartExample      class LaggedStartExample(Scene):         def construct(self):             title = Text(""lag_ratio = 0.25"").to_edge(UP)              dot1 = Dot(point=LEFT * 2 + UP, radius=0.16)             dot2 = Dot(point=LEFT * 2, radius=0.16)             dot3 = Dot(point=LEFT * 2 + DOWN, radius=0.16)             line_25 = DashedLine(                 start=LEFT + UP * 2,                 end=LEFT + DOWN * 2,                 color=RED             )             label = Text(""25%"", font_size=24).next_to(line_25, UP)             self.add(title, dot1, dot2, dot3, line_25, label)              self.play(LaggedStart(                 dot1.animate.shift(RIGHT * 4),                 dot2.animate.shift(RIGHT * 4),                 dot3.animate.shift(RIGHT * 4),                 lag_ratio=0.25,                 run_time=4             ))"
LaggedStart,manim.animation.composition,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/composition.py,"Adjusts the timing of a series of :class:`~.Animation` according to ``lag_ratio``.  Parameters ---------- animations     Sequence of :class:`~.Animation` objects to be played. lag_ratio     Defines the delay after which the animation is applied to submobjects. A lag_ratio of     ``n.nn`` means the next animation will play when ``nnn%`` of the current animation has played.     Defaults to 0.05, meaning that the next animation will begin when 5% of the current     animation has played.      This does not influence the total runtime of the animation. Instead the runtime     of individual animations is adjusted so that the complete animation has the defined     run time.  Examples -------- .. manim:: LaggedStartExample      class LaggedStartExample(Scene):         def construct(self):             title = Text(""lag_ratio = 0.25"").to_edge(UP)              dot1 = Dot(point=LEFT * 2 + UP, radius=0.16)             dot2 = Dot(point=LEFT * 2, radius=0.16)             dot3 = Dot(point=LEFT * 2 + DOWN, radius=0.16)             line_25 = DashedLine(                 start=LEFT + UP * 2,                 end=LEFT + DOWN * 2,                 color=RED             )             label = Text(""25%"", font_size=24).next_to(line_25, UP)             self.add(title, dot1, dot2, dot3, line_25, label)              self.play(LaggedStart(                 dot1.animate.shift(RIGHT * 4),                 dot2.animate.shift(RIGHT * 4),                 dot3.animate.shift(RIGHT * 4),                 lag_ratio=0.25,                 run_time=4             ))"
LaggedStartMap,manim.animation.composition,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/composition.py,"Plays a series of :class:`~.Animation` while mapping a function to submobjects.  Parameters ---------- AnimationClass     :class:`~.Animation` to apply to mobject. mobject     :class:`~.Mobject` whose submobjects the animation, and optionally the function,     are to be applied. arg_creator     Function which will be applied to :class:`~.Mobject`. run_time     The duration of the animation in seconds.  Examples -------- .. manim:: LaggedStartMapExample      class LaggedStartMapExample(Scene):         def construct(self):             title = Tex(""LaggedStartMap"").to_edge(UP, buff=LARGE_BUFF)             dots = VGroup(                 *[Dot(radius=0.16) for _ in range(35)]                 ).arrange_in_grid(rows=5, cols=7, buff=MED_LARGE_BUFF)             self.add(dots, title)              # Animate yellow ripple effect             for mob in dots, title:                 self.play(LaggedStartMap(                     ApplyMethod, mob,                     lambda m : (m.set_color, YELLOW),                     lag_ratio = 0.1,                     rate_func = there_and_back,                     run_time = 2                 ))"
Succession,manim.animation.composition,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/composition.py,"Plays a series of animations in succession.  Parameters ---------- animations     Sequence of :class:`~.Animation` objects to be played. lag_ratio     Defines the delay after which the animation is applied to submobjects. A lag_ratio of     ``n.nn`` means the next animation will play when ``nnn%`` of the current animation has played.     Defaults to 1.0, meaning that the next animation will begin when 100% of the current     animation has played.      This does not influence the total runtime of the animation. Instead the runtime     of individual animations is adjusted so that the complete animation has the defined     run time.  Examples -------- .. manim:: SuccessionExample      class SuccessionExample(Scene):         def construct(self):             dot1 = Dot(point=LEFT * 2 + UP * 2, radius=0.16, color=BLUE)             dot2 = Dot(point=LEFT * 2 + DOWN * 2, radius=0.16, color=MAROON)             dot3 = Dot(point=RIGHT * 2 + DOWN * 2, radius=0.16, color=GREEN)             dot4 = Dot(point=RIGHT * 2 + UP * 2, radius=0.16, color=YELLOW)             self.add(dot1, dot2, dot3, dot4)              self.play(Succession(                 dot1.animate.move_to(dot2),                 dot2.animate.move_to(dot3),                 dot3.animate.move_to(dot4),                 dot4.animate.move_to(dot1)             ))"
Succession,manim.animation.composition,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/composition.py,"Plays a series of animations in succession.  Parameters ---------- animations     Sequence of :class:`~.Animation` objects to be played. lag_ratio     Defines the delay after which the animation is applied to submobjects. A lag_ratio of     ``n.nn`` means the next animation will play when ``nnn%`` of the current animation has played.     Defaults to 1.0, meaning that the next animation will begin when 100% of the current     animation has played.      This does not influence the total runtime of the animation. Instead the runtime     of individual animations is adjusted so that the complete animation has the defined     run time.  Examples -------- .. manim:: SuccessionExample      class SuccessionExample(Scene):         def construct(self):             dot1 = Dot(point=LEFT * 2 + UP * 2, radius=0.16, color=BLUE)             dot2 = Dot(point=LEFT * 2 + DOWN * 2, radius=0.16, color=MAROON)             dot3 = Dot(point=RIGHT * 2 + DOWN * 2, radius=0.16, color=GREEN)             dot4 = Dot(point=RIGHT * 2 + UP * 2, radius=0.16, color=YELLOW)             self.add(dot1, dot2, dot3, dot4)              self.play(Succession(                 dot1.animate.move_to(dot2),                 dot2.animate.move_to(dot3),                 dot3.animate.move_to(dot4),                 dot4.animate.move_to(dot1)             ))"
Succession,manim.animation.composition,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/composition.py,"Plays a series of animations in succession.  Parameters ---------- animations     Sequence of :class:`~.Animation` objects to be played. lag_ratio     Defines the delay after which the animation is applied to submobjects. A lag_ratio of     ``n.nn`` means the next animation will play when ``nnn%`` of the current animation has played.     Defaults to 1.0, meaning that the next animation will begin when 100% of the current     animation has played.      This does not influence the total runtime of the animation. Instead the runtime     of individual animations is adjusted so that the complete animation has the defined     run time.  Examples -------- .. manim:: SuccessionExample      class SuccessionExample(Scene):         def construct(self):             dot1 = Dot(point=LEFT * 2 + UP * 2, radius=0.16, color=BLUE)             dot2 = Dot(point=LEFT * 2 + DOWN * 2, radius=0.16, color=MAROON)             dot3 = Dot(point=RIGHT * 2 + DOWN * 2, radius=0.16, color=GREEN)             dot4 = Dot(point=RIGHT * 2 + UP * 2, radius=0.16, color=YELLOW)             self.add(dot1, dot2, dot3, dot4)              self.play(Succession(                 dot1.animate.move_to(dot2),                 dot2.animate.move_to(dot3),                 dot3.animate.move_to(dot4),                 dot4.animate.move_to(dot1)             ))"
AddTextLetterByLetter,manim.animation.creation,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/creation.py,Show a :class:`~.Text` letter by letter on the scene.  Parameters ---------- time_per_char     Frequency of appearance of the letters.  .. tip::      This is currently only possible for class:`~.Text` and not for class:`~.MathTex`
AddTextWordByWord,manim.animation.creation,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/creation.py,Show a :class:`~.Text` word by word on the scene. Note: currently broken.
Create,manim.animation.creation,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/creation.py,Incrementally show a VMobject.  Parameters ---------- mobject     The VMobject to animate.  Raises ------ :class:`TypeError`     If ``mobject`` is not an instance of :class:`~.VMobject`.  Examples -------- .. manim:: CreateScene      class CreateScene(Scene):         def construct(self):             self.play(Create(Square()))  See Also -------- :class:`~.ShowPassingFlash`
Create,manim.animation.creation,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/creation.py,Incrementally show a VMobject.  Parameters ---------- mobject     The VMobject to animate.  Raises ------ :class:`TypeError`     If ``mobject`` is not an instance of :class:`~.VMobject`.  Examples -------- .. manim:: CreateScene      class CreateScene(Scene):         def construct(self):             self.play(Create(Square()))  See Also -------- :class:`~.ShowPassingFlash`
DrawBorderThenFill,manim.animation.creation,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/creation.py,"Draw the border first and then show the fill.  Examples -------- .. manim:: ShowDrawBorderThenFill      class ShowDrawBorderThenFill(Scene):         def construct(self):             self.play(DrawBorderThenFill(Square(fill_opacity=1, fill_color=ORANGE)))"
RemoveTextLetterByLetter,manim.animation.creation,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/creation.py,Remove a :class:`~.Text` letter by letter from the scene.  Parameters ---------- time_per_char     Frequency of appearance of the letters.  .. tip::      This is currently only possible for class:`~.Text` and not for class:`~.MathTex`
ShowIncreasingSubsets,manim.animation.creation,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/creation.py,"Show one submobject at a time, leaving all previous ones displayed on screen.  Examples --------  .. manim:: ShowIncreasingSubsetsScene      class ShowIncreasingSubsetsScene(Scene):         def construct(self):             p = VGroup(Dot(), Square(), Triangle())             self.add(p)             self.play(ShowIncreasingSubsets(p))             self.wait()"
ShowPartial,manim.animation.creation,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/creation.py,"Abstract class for Animations that show the VMobject partially.  Raises ------ :class:`TypeError`     If ``mobject`` is not an instance of :class:`~.VMobject`.  See Also -------- :class:`Create`, :class:`~.ShowPassingFlash`"
ShowPartial,manim.animation.creation,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/creation.py,"Abstract class for Animations that show the VMobject partially.  Raises ------ :class:`TypeError`     If ``mobject`` is not an instance of :class:`~.VMobject`.  See Also -------- :class:`Create`, :class:`~.ShowPassingFlash`"
ShowSubmobjectsOneByOne,manim.animation.creation,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/creation.py,"Show one submobject at a time, removing all previously displayed ones from screen."
SpiralIn,manim.animation.creation,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/creation.py,"Create the Mobject with sub-Mobjects flying in on spiral trajectories.  Parameters ---------- shapes     The Mobject on which to be operated.  scale_factor     The factor used for scaling the effect.  fade_in_fraction     Fractional duration of initial fade-in of sub-Mobjects as they fly inward.  Examples -------- .. manim :: SpiralInExample      class SpiralInExample(Scene):         def construct(self):             pi = MathTex(r""\pi"").scale(7)             pi.shift(2.25 * LEFT + 1.5 * UP)             circle = Circle(color=GREEN_C, fill_opacity=1).shift(LEFT)             square = Square(color=BLUE_D, fill_opacity=1).shift(UP)             shapes = VGroup(pi, circle, square)             self.play(SpiralIn(shapes))"
TypeWithCursor,manim.animation.creation,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/creation.py,"Similar to :class:`~.AddTextLetterByLetter` , but with an additional cursor mobject at the end.  Parameters ---------- time_per_char     Frequency of appearance of the letters. cursor     :class:`~.Mobject` shown after the last added letter. buff     Controls how far away the cursor is to the right of the last added letter. keep_cursor_y     If ``True``, the cursor's y-coordinate is set to the center of the ``Text`` and remains the same throughout the animation. Otherwise, it is set to the center of the last added letter. leave_cursor_on     Whether to show the cursor after the animation.  .. tip::     This is currently only possible for class:`~.Text` and not for class:`~.MathTex`.   Examples --------  .. manim:: InsertingTextExample     :ref_classes: Blink      class InsertingTextExample(Scene):         def construct(self):             text = Text(""Inserting"", color=PURPLE).scale(1.5).to_edge(LEFT)             cursor = Rectangle(                 color = GREY_A,                 fill_color = GREY_A,                 fill_opacity = 1.0,                 height = 1.1,                 width = 0.5,             ).move_to(text[0]) # Position the cursor              self.play(TypeWithCursor(text, cursor))             self.play(Blink(cursor, blinks=2))"
Uncreate,manim.animation.creation,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/creation.py,Like :class:`Create` but in reverse.  Examples -------- .. manim:: ShowUncreate      class ShowUncreate(Scene):         def construct(self):             self.play(Uncreate(Square()))  See Also -------- :class:`Create`
Uncreate,manim.animation.creation,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/creation.py,Like :class:`Create` but in reverse.  Examples -------- .. manim:: ShowUncreate      class ShowUncreate(Scene):         def construct(self):             self.play(Uncreate(Square()))  See Also -------- :class:`Create`
UntypeWithCursor,manim.animation.creation,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/creation.py,"Similar to :class:`~.RemoveTextLetterByLetter` , but with an additional cursor mobject at the end.  Parameters ---------- time_per_char     Frequency of appearance of the letters. cursor     :class:`~.Mobject` shown after the last added letter. buff     Controls how far away the cursor is to the right of the last added letter. keep_cursor_y     If ``True``, the cursor's y-coordinate is set to the center of the ``Text`` and remains the same throughout the animation. Otherwise, it is set to the center of the last added letter. leave_cursor_on     Whether to show the cursor after the animation.  .. tip::     This is currently only possible for class:`~.Text` and not for class:`~.MathTex`.   Examples --------  .. manim:: DeletingTextExample     :ref_classes: Blink      class DeletingTextExample(Scene):         def construct(self):             text = Text(""Deleting"", color=PURPLE).scale(1.5).to_edge(LEFT)             cursor = Rectangle(                 color = GREY_A,                 fill_color = GREY_A,                 fill_opacity = 1.0,                 height = 1.1,                 width = 0.5,             ).move_to(text[0]) # Position the cursor              self.play(UntypeWithCursor(text, cursor))             self.play(Blink(cursor, blinks=2))"
Unwrite,manim.animation.creation,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/creation.py,"Simulate erasing by hand a :class:`~.Text` or a :class:`~.VMobject`.  Parameters ---------- reverse     Set True to have the animation start erasing from the last submobject first.  Examples --------  .. manim :: UnwriteReverseTrue      class UnwriteReverseTrue(Scene):         def construct(self):             text = Tex(""Alice and Bob"").scale(3)             self.add(text)             self.play(Unwrite(text))  .. manim:: UnwriteReverseFalse      class UnwriteReverseFalse(Scene):         def construct(self):             text = Tex(""Alice and Bob"").scale(3)             self.add(text)             self.play(Unwrite(text, reverse=False))"
Write,manim.animation.creation,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/creation.py,"Simulate hand-writing a :class:`~.Text` or hand-drawing a :class:`~.VMobject`.  Examples -------- .. manim:: ShowWrite      class ShowWrite(Scene):         def construct(self):             self.play(Write(Text(""Hello"", font_size=144)))  .. manim:: ShowWriteReversed      class ShowWriteReversed(Scene):         def construct(self):             self.play(Write(Text(""Hello"", font_size=144), reverse=True, remover=False))  Tests -----  Check that creating empty :class:`.Write` animations works::      >>> from manim import Write, Text     >>> Write(Text(''))     Write(Text(''))"
FadeIn,manim.animation.fading,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/fading.py,"Fade in :class:`~.Mobject` s.  Parameters ---------- mobjects     The mobjects to be faded in. shift     The vector by which the mobject shifts while being faded in. target_position     The position from which the mobject starts while being faded in. In case     another mobject is given as target position, its center is used. scale     The factor by which the mobject is scaled initially before being rescaling to     its original size while being faded in.  Examples --------  .. manim :: FadeInExample      class FadeInExample(Scene):         def construct(self):             dot = Dot(UP * 2 + LEFT)             self.add(dot)             tex = Tex(                 ""FadeIn with "", ""shift "", r"" or target\_position"", "" and scale""             ).scale(1)             animations = [                 FadeIn(tex[0]),                 FadeIn(tex[1], shift=DOWN),                 FadeIn(tex[2], target_position=dot),                 FadeIn(tex[3], scale=1.5),             ]             self.play(AnimationGroup(*animations, lag_ratio=0.5))"
FadeIn,manim.animation.fading,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/fading.py,"Fade in :class:`~.Mobject` s.  Parameters ---------- mobjects     The mobjects to be faded in. shift     The vector by which the mobject shifts while being faded in. target_position     The position from which the mobject starts while being faded in. In case     another mobject is given as target position, its center is used. scale     The factor by which the mobject is scaled initially before being rescaling to     its original size while being faded in.  Examples --------  .. manim :: FadeInExample      class FadeInExample(Scene):         def construct(self):             dot = Dot(UP * 2 + LEFT)             self.add(dot)             tex = Tex(                 ""FadeIn with "", ""shift "", r"" or target\_position"", "" and scale""             ).scale(1)             animations = [                 FadeIn(tex[0]),                 FadeIn(tex[1], shift=DOWN),                 FadeIn(tex[2], target_position=dot),                 FadeIn(tex[3], scale=1.5),             ]             self.play(AnimationGroup(*animations, lag_ratio=0.5))"
